1000092.64	 112365.89	 160.14	
1000092.65	 112365.90	 160.08	
1000093.04	 112366.11	 159.62	
1000092.90	 112366.03	 159.62	
1000092.75	 112365.95	 159.62	
1000092.59	 112365.86	 159.61	
1000092.44	 112365.78	 159.61	
1000092.37	 112365.75	 159.57	
1000092.73	 112365.94	 156.69	
1000092.65	 112365.90	 156.65	
1000092.63	 112365.89	 156.60	
1000092.63	 112365.89	 156.54	
1000092.63	 112365.89	 156.48	
1000092.63	 112365.89	 156.42	
1000092.63	 112365.89	 156.36	
1000092.63	 112365.89	 156.30	
1000092.64	 112365.89	 156.24	
1000092.63	 112365.89	 156.18	
1000092.64	 112365.89	 156.12	
1000092.64	 112365.89	 156.07	
1000092.64	 112365.89	 156.01	
1000092.64	 112365.89	 155.95	
1000092.64	 112365.89	 155.89	
1000093.16	 112366.18	 155.67	
1000093.16	 112366.18	 155.61	
1000093.16	 112366.18	 155.56	
1000093.16	 112366.18	 155.50	
1000093.15	 112366.17	 155.44	
1000093.03	 112366.10	 155.42	
1000092.85	 112366.01	 155.42	
1000092.66	 112365.90	 155.41	
1000092.47	 112365.80	 155.41	
1000092.37	 112365.74	 155.38	
1000092.71	 112365.93	 152.46	
1000092.62	 112365.88	 152.42	
1000092.62	 112365.88	 152.36	
1000092.62	 112365.88	 152.31	
1000092.62	 112365.88	 152.25	
1000092.62	 112365.88	 152.19	
1000092.62	 112365.88	 152.14	
1000092.62	 112365.88	 152.08	
1000092.62	 112365.88	 152.02	
1000092.62	 112365.88	 151.97	
1000092.62	 112365.88	 151.91	
1000092.63	 112365.88	 151.85	
1000092.63	 112365.88	 151.79	
1000092.63	 112365.89	 151.74	
1000092.63	 112365.89	 151.68	
1000092.63	 112365.89	 151.62	
1000093.15	 112366.17	 151.46	
1000093.15	 112366.17	 151.40	
1000093.15	 112366.17	 151.34	
1000093.16	 112366.18	 151.29	
1000093.16	 112366.17	 151.23	
1000092.96	 112366.07	 151.21	
1000093.01	 112366.16	 160.72	
1000092.91	 112366.10	 160.70	
1000092.79	 112366.04	 160.69	
1000092.68	 112365.97	 160.67	
1000092.62	 112365.94	 160.63	
1000092.56	 112365.91	 160.59	
1000092.56	 112365.91	 160.53	
1000092.57	 112365.91	 160.47	
1000092.56	 112365.91	 160.41	
1000092.57	 112365.91	 160.35	
1000092.57	 112365.91	 160.28	
1000092.57	 112365.91	 160.22	
1000092.57	 112365.91	 160.16	
1000092.57	 112365.91	 160.10	
1000093.10	 112366.21	 159.83	
1000093.10	 112366.21	 159.77	
1000093.10	 112366.20	 159.71	
1000093.10	 112366.20	 159.65	
1000092.98	 112366.13	 159.64	
1000092.88	 112366.08	 159.62	
1000092.72	 112365.99	 159.62	
1000092.56	 112365.91	 159.61	
1000092.40	 112365.82	 159.61	
1000092.31	 112365.77	 159.59	
1000092.65	 112365.96	 156.64	
1000092.56	 112365.91	 156.61	
1000092.56	 112365.91	 156.55	
1000092.56	 112365.91	 156.49	
1000092.56	 112365.91	 156.43	
1000092.56	 112365.91	 156.37	
1000092.56	 112365.91	 156.32	
1000092.56	 112365.91	 156.26	
1000092.56	 112365.91	 156.20	
1000092.56	 112365.91	 156.14	
1000092.57	 112365.91	 156.08	
1000092.57	 112365.91	 156.02	
1000092.57	 112365.91	 155.96	
1000092.57	 112365.91	 155.90	
1000092.57	 112365.92	 155.84	
1000093.09	 112366.20	 155.63	
1000093.09	 112366.20	 155.57	
1000093.09	 112366.20	 155.51	
1000093.08	 112366.20	 155.46	
1000092.96	 112366.13	 155.44	
1000092.82	 112366.05	 155.41	
1000092.63	 112365.95	 155.41	
1000092.43	 112365.84	 155.41	
1000092.30	 112365.77	 155.39	
1000092.64	 112365.96	 152.47	
1000092.55	 112365.91	 152.43	
1000092.55	 112365.90	 152.37	
1000092.54	 112365.90	 152.32	
1000092.55	 112365.90	 152.26	
1000092.54	 112365.90	 152.21	
1000092.55	 112365.90	 152.15	
1000092.55	 112365.90	 152.09	
1000092.55	 112365.90	 152.03	
1000092.55	 112365.91	 151.97	
1000092.55	 112365.91	 151.92	
1000092.55	 112365.91	 151.86	
1000092.55	 112365.91	 151.80	
1000092.55	 112365.91	 151.75	
1000092.55	 112365.91	 151.69	
1000092.55	 112365.91	 151.63	
1000093.08	 112366.20	 151.46	
1000093.08	 112366.20	 151.41	
1000093.09	 112366.20	 151.35	
1000093.08	 112366.20	 151.29	
1000093.09	 112366.20	 151.24	
1000092.92	 112366.11	 151.22	
1000093.09	 112366.26	 160.74	
1000092.98	 112366.20	 160.73	
1000092.88	 112366.14	 160.71	
1000092.76	 112366.08	 160.69	
1000092.65	 112366.02	 160.68	
1000092.55	 112365.97	 160.66	
1000092.52	 112365.95	 160.61	
1000092.49	 112365.93	 160.56	
1000092.49	 112365.93	 160.49	
1000092.49	 112365.94	 160.43	
1000092.49	 112365.94	 160.37	
1000092.50	 112365.94	 160.31	
1000092.50	 112365.94	 160.24	
1000092.50	 112365.94	 160.19	
1000092.50	 112365.94	 160.12	
1000093.03	 112366.23	 159.85	
1000093.03	 112366.23	 159.79	
1000093.03	 112366.23	 159.73	
1000093.03	 112366.23	 159.67	
1000093.01	 112366.22	 159.62	
1000092.85	 112366.13	 159.62	
1000092.70	 112366.05	 159.62	
1000092.54	 112365.96	 159.61	
1000092.38	 112365.88	 159.61	
1000092.23	 112365.79	 159.61	
1000092.58	 112365.99	 156.66	
1000092.49	 112365.93	 156.63	
1000092.49	 112365.93	 156.57	
1000092.49	 112365.93	 156.51	
1000092.49	 112365.93	 156.45	
1000092.49	 112365.93	 156.39	
1000092.49	 112365.94	 156.33	
1000092.49	 112365.94	 156.27	
1000092.49	 112365.94	 156.21	
1000092.49	 112365.94	 156.15	
1000092.49	 112365.94	 156.09	
1000092.49	 112365.94	 156.04	
1000092.50	 112365.94	 155.98	
1000092.50	 112365.94	 155.92	
1000092.50	 112365.94	 155.86	
1000093.02	 112366.22	 155.64	
1000093.02	 112366.22	 155.59	
1000093.02	 112366.22	 155.53	
1000093.02	 112366.22	 155.47	
1000092.99	 112366.21	 155.42	
1000092.80	 112366.11	 155.42	
1000092.61	 112366.00	 155.41	
1000092.41	 112365.89	 155.41	
1000092.23	 112365.79	 155.41	
1000092.57	 112365.98	 152.48	
1000092.49	 112365.93	 152.44	
1000092.47	 112365.93	 152.39	
1000092.47	 112365.93	 152.33	
1000092.47	 112365.93	 152.27	
1000092.47	 112365.93	 152.22	
1000092.47	 112365.93	 152.16	
1000092.47	 112365.93	 152.10	
1000092.47	 112365.93	 152.04	
1000092.47	 112365.93	 151.99	
1000092.48	 112365.93	 151.93	
1000092.48	 112365.93	 151.87	
1000092.48	 112365.93	 151.82	
1000092.48	 112365.93	 151.76	
1000092.48	 112365.93	 151.70	
1000092.48	 112365.93	 151.65	
1000092.48	 112365.93	 151.59	
1000093.00	 112366.21	 151.42	
1000093.00	 112366.21	 151.37	
1000093.01	 112366.22	 151.31	
1000093.01	 112366.22	 151.25	
1000092.88	 112366.15	 151.22	
1000092.66	 112366.03	 151.21	
1000093.10	 112366.32	 160.75	
1000092.99	 112366.27	 160.74	
1000092.88	 112366.21	 160.72	
1000092.76	 112366.14	 160.70	
1000092.65	 112366.08	 160.69	
1000092.54	 112366.02	 160.67	
1000092.48	 112365.99	 160.63	
1000092.42	 112365.96	 160.60	
1000092.42	 112365.96	 160.53	
1000092.42	 112365.96	 160.47	
1000092.42	 112365.96	 160.41	
1000092.43	 112365.96	 160.35	
1000092.43	 112365.96	 160.28	
1000092.42	 112365.96	 160.22	
1000092.43	 112365.96	 160.16	
1000092.43	 112365.96	 160.10	
1000092.96	 112366.25	 159.83	
1000092.96	 112366.25	 159.77	
1000092.96	 112366.25	 159.71	
1000092.96	 112366.25	 159.65	
1000092.84	 112366.19	 159.63	
1000092.73	 112366.13	 159.62	
1000092.57	 112366.04	 159.62	
1000092.41	 112365.96	 159.61	
1000092.26	 112365.87	 159.61	
1000092.16	 112365.82	 159.59	
1000092.50	 112366.00	 156.64	
1000092.42	 112365.96	 156.60	
1000092.42	 112365.96	 156.55	
1000092.42	 112365.96	 156.49	
1000092.42	 112365.96	 156.43	
1000092.42	 112365.96	 156.37	
1000092.42	 112365.96	 156.31	
1000092.42	 112365.96	 156.25	
1000092.42	 112365.96	 156.19	
1000092.42	 112365.96	 156.13	
1000092.42	 112365.96	 156.07	
1000092.42	 112365.96	 156.01	
1000092.42	 112365.96	 155.95	
1000092.43	 112365.96	 155.89	
1000092.43	 112365.97	 155.83	
1000092.95	 112366.25	 155.62	
1000092.95	 112366.25	 155.56	
1000092.95	 112366.25	 155.50	
1000092.94	 112366.25	 155.45	
1000092.81	 112366.17	 155.43	
1000092.66	 112366.09	 155.41	
1000092.47	 112365.99	 155.41	
1000092.26	 112365.88	 155.41	
1000092.16	 112365.82	 155.38	
1000092.50	 112366.00	 152.45	
1000092.40	 112365.95	 152.42	
1000092.40	 112365.95	 152.36	
1000092.40	 112365.95	 152.31	
1000092.40	 112365.95	 152.25	
1000092.40	 112365.95	 152.19	
1000092.40	 112365.95	 152.13	
1000092.40	 112365.95	 152.08	
1000092.41	 112365.95	 152.02	
1000092.40	 112365.95	 151.96	
1000092.40	 112365.95	 151.90	
1000092.41	 112365.95	 151.85	
1000092.41	 112365.95	 151.79	
1000092.41	 112365.96	 151.73	
1000092.41	 112365.96	 151.68	
1000092.41	 112365.96	 151.62	
1000092.94	 112366.25	 151.45	
1000092.94	 112366.24	 151.39	
1000092.94	 112366.24	 151.34	
1000092.94	 112366.24	 151.28	
1000092.94	 112366.24	 151.22	
1000092.71	 112366.12	 151.22	
1000093.03	 112366.35	 160.75	
1000092.91	 112366.29	 160.73	
1000092.80	 112366.23	 160.72	
1000092.69	 112366.17	 160.70	
1000092.57	 112366.11	 160.69	
1000092.46	 112366.05	 160.67	
1000092.40	 112366.01	 160.63	
1000092.35	 112365.98	 160.59	
1000092.35	 112365.98	 160.53	
1000092.35	 112365.98	 160.47	
1000092.35	 112365.98	 160.41	
1000092.35	 112365.99	 160.34	
1000092.35	 112365.99	 160.28	
1000092.36	 112365.99	 160.22	
1000092.36	 112365.99	 160.16	
1000092.35	 112365.99	 160.10	
1000092.89	 112366.28	 159.83	
1000092.89	 112366.28	 159.77	
1000092.89	 112366.28	 159.71	
1000092.89	 112366.27	 159.65	
1000092.76	 112366.21	 159.64	
1000092.65	 112366.15	 159.62	
1000092.49	 112366.06	 159.62	
1000092.34	 112365.98	 159.61	
1000092.18	 112365.89	 159.61	
1000092.08	 112365.84	 159.58	
1000092.44	 112366.03	 156.69	
1000092.40	 112366.02	 156.64	
1000092.35	 112365.98	 156.60	
1000092.35	 112365.98	 156.54	
1000092.35	 112365.98	 156.48	
1000092.35	 112365.98	 156.42	
1000092.35	 112365.98	 156.36	
1000092.35	 112365.98	 156.30	
1000092.35	 112365.98	 156.24	
1000092.35	 112365.99	 156.19	
1000092.35	 112365.98	 156.13	
1000092.35	 112365.99	 156.07	
1000092.35	 112365.99	 156.01	
1000092.35	 112365.99	 155.95	
1000092.35	 112365.99	 155.89	
1000092.88	 112366.27	 155.67	
1000092.88	 112366.27	 155.61	
1000092.88	 112366.27	 155.56	
1000092.87	 112366.27	 155.50	
1000092.87	 112366.27	 155.44	
1000092.74	 112366.20	 155.42	
1000092.56	 112366.10	 155.41	
1000092.37	 112366.00	 155.41	
1000092.17	 112365.89	 155.41	
1000092.08	 112365.84	 155.38	
1000092.43	 112366.03	 152.44	
1000092.33	 112365.98	 152.41	
1000092.33	 112365.98	 152.35	
1000092.33	 112365.97	 152.29	
1000092.33	 112365.97	 152.24	
1000092.33	 112365.97	 152.18	
1000092.33	 112365.97	 152.13	
1000092.33	 112365.98	 152.07	
1000092.33	 112365.98	 152.01	
1000092.33	 112365.98	 151.95	
1000092.33	 112365.98	 151.89	
1000092.33	 112365.98	 151.84	
1000092.34	 112365.98	 151.78	
1000092.34	 112365.98	 151.72	
1000092.34	 112365.98	 151.66	
1000092.34	 112365.98	 151.61	
1000092.87	 112366.27	 151.44	
1000092.87	 112366.27	 151.38	
1000092.87	 112366.27	 151.33	
1000092.87	 112366.27	 151.27	
1000092.86	 112366.26	 151.22	
1000092.60	 112366.12	 151.22	
1000093.07	 112366.43	 160.77	
1000092.96	 112366.37	 160.75	
1000092.85	 112366.32	 160.74	
1000092.74	 112366.25	 160.72	
1000092.63	 112366.19	 160.70	
1000092.51	 112366.13	 160.69	
1000092.40	 112366.07	 160.67	
1000092.33	 112366.04	 160.63	
1000092.28	 112366.00	 160.60	
1000092.28	 112366.01	 160.53	
1000092.28	 112366.01	 160.47	
1000092.28	 112366.01	 160.41	
1000092.28	 112366.01	 160.35	
1000092.29	 112366.01	 160.28	
1000092.29	 112366.01	 160.22	
1000092.29	 112366.01	 160.16	
1000092.28	 112366.01	 160.10	
1000092.82	 112366.30	 159.83	
1000092.82	 112366.30	 159.77	
1000092.82	 112366.30	 159.71	
1000092.81	 112366.30	 159.65	
1000092.69	 112366.23	 159.64	
1000092.58	 112366.17	 159.62	
1000092.43	 112366.09	 159.61	
1000092.27	 112366.00	 159.61	
1000092.11	 112365.92	 159.61	
1000092.01	 112365.86	 159.59	
1000092.37	 112366.06	 156.69	
1000092.33	 112366.04	 156.64	
1000092.27	 112366.01	 156.60	
1000092.28	 112366.01	 156.54	
1000092.28	 112366.01	 156.48	
1000092.28	 112366.01	 156.42	
1000092.28	 112366.01	 156.36	
1000092.28	 112366.01	 156.30	
1000092.28	 112366.01	 156.24	
1000092.28	 112366.01	 156.18	
1000092.28	 112366.01	 156.13	
1000092.28	 112366.01	 156.07	
1000092.28	 112366.01	 156.01	
1000092.28	 112366.01	 155.95	
1000092.28	 112366.01	 155.89	
1000092.81	 112366.30	 155.67	
1000092.81	 112366.30	 155.61	
1000092.81	 112366.29	 155.56	
1000092.80	 112366.29	 155.50	
1000092.80	 112366.29	 155.44	
1000092.67	 112366.22	 155.42	
1000092.48	 112366.12	 155.42	
1000092.30	 112366.02	 155.41	
1000092.10	 112365.91	 155.41	
1000092.00	 112365.86	 155.38	
1000092.35	 112366.05	 152.44	
1000092.26	 112366.00	 152.41	
1000092.26	 112366.00	 152.35	
1000092.26	 112366.00	 152.29	
1000092.26	 112366.00	 152.24	
1000092.26	 112366.00	 152.18	
1000092.26	 112366.00	 152.12	
1000092.26	 112366.00	 152.06	
1000092.26	 112366.00	 152.01	
1000092.26	 112366.00	 151.95	
1000092.26	 112366.00	 151.89	
1000092.27	 112366.00	 151.83	
1000092.27	 112366.00	 151.78	
1000092.27	 112366.00	 151.72	
1000092.27	 112366.00	 151.66	
1000092.27	 112366.00	 151.60	
1000092.80	 112366.29	 151.43	
1000092.80	 112366.29	 151.38	
1000092.80	 112366.29	 151.32	
1000092.80	 112366.29	 151.26	
1000092.76	 112366.27	 151.22	
1000092.52	 112366.14	 151.21	
1000093.07	 112366.50	 160.78	
1000092.96	 112366.44	 160.76	
1000092.84	 112366.38	 160.74	
1000092.73	 112366.31	 160.73	
1000092.62	 112366.25	 160.71	
1000092.51	 112366.19	 160.70	
1000092.40	 112366.13	 160.68	
1000092.28	 112366.07	 160.67	
1000092.26	 112366.06	 160.61	
1000092.20	 112366.03	 160.57	
1000092.20	 112366.03	 160.51	
1000092.21	 112366.03	 160.44	
1000092.21	 112366.03	 160.38	
1000092.21	 112366.03	 160.32	
1000092.21	 112366.03	 160.26	
1000092.21	 112366.03	 160.20	
1000092.21	 112366.03	 160.13	
1000092.75	 112366.32	 159.87	
1000092.75	 112366.32	 159.80	
1000092.75	 112366.32	 159.75	
1000092.74	 112366.32	 159.69	
1000092.74	 112366.32	 159.63	
1000092.61	 112366.25	 159.62	
1000092.45	 112366.16	 159.62	
1000092.29	 112366.08	 159.61	
1000092.13	 112365.99	 159.61	
1000091.97	 112365.90	 159.61	
1000091.94	 112365.88	 159.56	
1000091.93	 112365.88	 159.50	
1000091.93	 112365.88	 159.44	
1000091.93	 112365.88	 159.38	
1000091.94	 112365.89	 159.32	
1000091.93	 112365.88	 159.26	
1000091.93	 112365.88	 159.19	
1000091.93	 112365.88	 159.13	
1000091.93	 112365.88	 159.07	
1000091.93	 112365.88	 159.01	
1000091.93	 112365.88	 158.95	
1000091.93	 112365.88	 158.89	
1000091.93	 112365.88	 158.83	
1000091.94	 112365.89	 158.77	
1000091.93	 112365.88	 158.71	
1000091.94	 112365.88	 158.64	
1000091.94	 112365.88	 158.58	
1000091.93	 112365.88	 158.52	
1000091.93	 112365.88	 158.46	
1000091.94	 112365.89	 158.40	
1000091.94	 112365.88	 158.34	
1000091.93	 112365.88	 158.28	
1000091.94	 112365.89	 158.22	
1000091.94	 112365.88	 158.16	
1000091.93	 112365.88	 158.10	
1000091.93	 112365.88	 158.04	
1000091.94	 112365.89	 157.98	
1000091.93	 112365.88	 157.92	
1000091.93	 112365.88	 157.86	
1000091.93	 112365.88	 157.80	
1000091.94	 112365.88	 157.74	
1000091.94	 112365.89	 157.67	
1000091.95	 112365.89	 157.61	
1000091.95	 112365.89	 157.55	
1000091.95	 112365.89	 157.49	
1000091.95	 112365.89	 157.43	
1000091.89	 112365.86	 157.39	
1000091.88	 112365.86	 157.33	
1000091.89	 112365.86	 157.27	
1000091.89	 112365.86	 157.21	
1000091.89	 112365.86	 157.15	
1000091.89	 112365.86	 157.09	
1000091.89	 112365.86	 157.03	
1000091.88	 112365.86	 156.97	
1000091.89	 112365.86	 156.91	
1000091.89	 112365.86	 156.85	
1000092.30	 112366.08	 156.66	
1000092.20	 112366.03	 156.63	
1000092.20	 112366.03	 156.57	
1000092.20	 112366.03	 156.51	
1000092.20	 112366.03	 156.45	
1000092.20	 112366.03	 156.39	
1000092.20	 112366.03	 156.33	
1000092.20	 112366.03	 156.27	
1000092.21	 112366.03	 156.22	
1000092.20	 112366.03	 156.16	
1000092.20	 112366.03	 156.10	
1000092.20	 112366.03	 156.04	
1000092.21	 112366.03	 155.98	
1000092.21	 112366.03	 155.92	
1000092.21	 112366.03	 155.86	
1000092.74	 112366.32	 155.64	
1000092.74	 112366.32	 155.59	
1000092.74	 112366.32	 155.53	
1000092.73	 112366.32	 155.47	
1000092.71	 112366.30	 155.42	
1000092.52	 112366.20	 155.41	
1000092.32	 112366.09	 155.41	
1000092.12	 112365.99	 155.41	
1000091.94	 112365.89	 155.41	
1000092.28	 112366.07	 152.47	
1000092.20	 112366.03	 152.43	
1000092.18	 112366.02	 152.38	
1000092.19	 112366.02	 152.32	
1000092.19	 112366.02	 152.26	
1000092.19	 112366.02	 152.20	
1000092.19	 112366.02	 152.15	
1000092.19	 112366.02	 152.09	
1000092.19	 112366.02	 152.03	
1000092.19	 112366.02	 151.97	
1000092.19	 112366.02	 151.91	
1000092.19	 112366.02	 151.86	
1000092.19	 112366.03	 151.80	
1000092.19	 112366.02	 151.75	
1000092.19	 112366.03	 151.63	
1000092.73	 112366.32	 151.46	
1000092.73	 112366.32	 151.40	
1000092.73	 112366.32	 151.35	
1000092.73	 112366.32	 151.29	
1000092.73	 112366.32	 151.24	
1000092.55	 112366.22	 151.22	
1000093.05	 112366.54	 160.78	
1000092.93	 112366.48	 160.77	
1000092.82	 112366.43	 160.75	
1000092.71	 112366.36	 160.74	
1000092.60	 112366.30	 160.72	
1000092.48	 112366.24	 160.70	
1000092.37	 112366.18	 160.69	
1000092.26	 112366.12	 160.67	
1000092.19	 112366.08	 160.63	
1000092.13	 112366.05	 160.60	
1000092.13	 112366.05	 160.53	
1000092.14	 112366.05	 160.47	
1000092.14	 112366.06	 160.41	
1000092.14	 112366.06	 160.35	
1000092.14	 112366.06	 160.28	
1000092.14	 112366.06	 160.22	
1000092.14	 112366.06	 160.16	
1000092.15	 112366.06	 160.10	
1000092.68	 112366.35	 159.83	
1000092.68	 112366.35	 159.77	
1000092.68	 112366.35	 159.71	
1000092.68	 112366.35	 159.65	
1000092.55	 112366.28	 159.64	
1000092.44	 112366.22	 159.62	
1000092.28	 112366.13	 159.61	
1000092.12	 112366.05	 159.61	
1000091.97	 112365.97	 159.61	
1000091.87	 112365.91	 159.59	
1000091.87	 112365.91	 159.53	
1000091.87	 112365.91	 159.46	
1000091.87	 112365.91	 159.40	
